$created,$email,$first_name,$last_name,Abandon Cart Count,Account Created Count,Gender,Registration Date,$city,$region,Last Event,Last Purchase,Last Search,Last Share
2020-03-04T14:54:33,Doris.Bishop@gmailx.com,Doris,Bishop,4.0,3.0,Female,2020-03-24T13:38:54,Egg Harbor,New Jersey,Item Detail Page,2020-03-29T13:21:45,2020-03-31T22:50:55,2020-03-31T22:37:33
2020-03-13T22:18:47,James.Brewer@comcastx.com,James,Brewer,4.0,4.0,Male,2020-03-13T15:10:12,,,Search Results,2020-03-17T19:29:58,2020-03-31T22:55:22,2020-03-31T23:00:15
2020-03-15T14:17:53,Victor.Ruiz@outlookx.com,Victor,Ruiz,2.0,3.0,Female,2020-03-16T19:19:13,,,Item Detail Page,2020-03-31T20:15:27,2020-03-31T19:41:25,2020-03-31T19:30:32
2020-03-10T21:00:30,Heather.Hunter@aolx.com,Heather,Hunter,4.0,7.0,Female,2020-03-16T20:54:44,,,Item Detail Page,2020-03-31T17:57:44,2020-03-31T17:41:18,2020-03-31T17:21:57
2020-03-12T20:15:53,Samuel.Nguyen@hotmailx.com,Samuel,Nguyen,2.0,6.0,Male,2020-03-12T13:29:06,Honolulu,Hawaii,Browse,2020-03-17T21:48:32,2020-03-17T21:19:03,2020-03-12T13:26:49
2020-03-14T23:11:04,Sherry.Mills@aolx.com,Sherry,Mills,2.0,1.0,Male,2020-03-16T08:41:25,,,Landing Page Loaded,2020-03-17T15:22:16,2020-03-31T23:05:49,2020-03-31T23:14:43
2020-03-10T12:45:15,Clarence.Morales@outlookx.com,Clarence,Morales,3.0,4.0,Female,2020-03-13T22:58:07,,,Item Detail Page,2020-03-19T14:47:18,2020-03-31T09:58:00,2020-03-30T00:01:29
2020-03-06T08:43:23,Johnny.Murphy@hotmailx.com,Johnny,Murphy,3.0,2.0,Male,2020-03-07T19:50:04,Lithia Springs,Georgia,Search,2020-03-29T22:11:59,2020-03-31T23:55:34,2020-03-31T23:49:49
2020-03-15T14:48:24,Emily.Tucker@comcastx.com,Emily,Tucker,1.0,1.0,Male,2020-03-17T20:34:40,Bellingham,Washington,Complete Purchase,2020-03-31T23:41:49,2020-03-17T20:29:44,
2020-03-10T07:09:31,Billy.Lopez@gmailx.com,Billy,Lopez,3.0,3.0,Female,2020-03-19T23:28:11,San Jose,California,Account Created,2020-03-20T00:01:38,2020-03-31T23:00:17,2020-03-13T10:50:23
2020-03-11T01:41:33,Rachel.Anderson@comcastx.com,Rachel,Anderson,4.0,1.0,Male,2020-03-17T18:18:58,,,Search,2020-03-29T09:14:50,2020-03-17T18:28:24,2020-04-01T00:08:45
2020-03-09T17:24:47,Peter.Garza@hotmailx.com,Peter,Garza,4.0,3.0,Female,2020-03-12T08:47:37,Nanchang,Jiangxi,Browse,2020-03-29T20:59:01,2020-03-29T20:37:58,2020-03-31T23:53:29
2020-03-06T09:09:48,Jose.Wallace@hotmailx.com,Jose,Wallace,2.0,1.0,Male,2020-03-31T21:16:03,Joinville,Santa Catarina,Abandon Cart,2020-03-31T21:55:20,2020-03-31T21:16:16,2020-03-31T21:27:12
2020-03-07T19:21:02,Kathleen.Robertson@outlookx.com,Kathleen,Robertson,4.0,5.0,Female,2020-03-07T11:52:13,,,Complete Purchase,2020-03-31T23:23:13,2020-03-20T00:06:27,2020-03-29T23:14:27
2020-03-09T02:11:30,Christine.Vasquez@aolx.com,Christine,Vasquez,3.0,,,,,,Complete Purchase,2020-03-31T23:01:40,2020-03-31T22:47:16,2020-03-29T12:16:35
2020-03-14T18:53:45,Donna.Arnold@aolx.com,Donna,Arnold,4.0,3.0,Male,2020-03-16T18:53:51,Killeen,Texas,Abandon Cart,2020-03-31T15:10:13,2020-03-17T20:08:15,2020-03-13T09:32:17
2020-03-06T09:30:07,Eric.Morris@yahoox.com,Eric,Morris,2.0,1.0,Male,2020-03-19T12:10:15,Riga,Riga,Landing Page Loaded,2020-03-19T13:07:55,2020-03-31T21:44:04,2020-03-31T21:47:35
2020-03-12T19:11:07,Leroy.Davidson@outlookx.com,Leroy,Davidson,3.0,5.0,Female,2020-03-12T19:53:36,,,Item Detail Page,2020-03-16T15:53:34,2020-03-31T22:46:48,2020-03-31T22:54:30
2020-03-12T14:04:53,Joseph.Myers@yahoox.com,Joseph,Myers,3.0,3.0,Male,2020-03-13T17:49:30,,,Item Detail Page,2020-03-17T13:38:56,2020-03-31T23:13:27,2020-03-17T13:14:24
2020-03-09T18:44:03,Bryan.Kelley@hotmailx.com,Bryan,Kelley,3.0,6.0,Male,2020-03-12T11:22:33,Columbia,Maryland,Landing Page Loaded,2020-03-29T11:25:59,2020-03-31T22:53:50,2020-03-31T22:51:06
2020-03-11T02:38:55,Julie.Rogers@comcastx.com,Julie,Rogers,2.0,3.0,Male,2020-03-13T23:50:31,,,Item Detail Page,2020-03-31T09:37:57,2020-03-31T09:23:42,2020-03-12T12:40:09
2020-03-06T15:26:43,Irene.Graham@aolx.com,Irene,Graham,4.0,2.0,Female,2020-03-24T19:19:09,Jersey Shore,Pennsylvania,Abandon Cart,2020-03-31T23:37:20,2020-03-31T23:10:17,2020-03-29T13:55:36
2020-03-10T13:10:02,Chad.Peterson@hotmailx.com,Chad,Peterson,2.0,1.0,Female,2020-03-29T09:42:18,,,Search Results,2020-03-19T22:41:18,2020-04-01T00:11:59,2020-03-29T09:47:37
2020-03-10T12:58:52,Ashley.Thompson@outlookx.com,Ashley,Thompson,3.0,5.0,Female,2020-03-12T08:25:15,,,Account Created,2020-03-29T15:00:59,2020-03-31T23:41:24,2020-03-13T09:09:14
2020-03-14T06:18:03,Kathy.Hayes@comcastx.com,Kathy,Hayes,2.0,2.0,Male,2020-03-16T17:36:12,San Ramon,California,Abandon Cart,2020-03-31T22:39:54,2020-03-17T11:14:15,2020-03-31T22:26:28
2020-03-10T10:09:55,Steven.Hudson@yahoox.com,Steven,Hudson,,8.0,Male,2020-03-12T20:55:39,Taipei,Taipei City,Account Created,2020-03-29T18:26:57,2020-03-29T18:00:59,2020-03-31T22:47:32
2020-03-07T20:06:30,Katherine.Andrews@yahoox.com,Katherine,Andrews,1.0,3.0,Male,2020-03-19T11:30:37,Lindenhurst,New York,Review Payment,,2020-03-29T12:10:26,2020-03-31T23:37:10
2020-03-07T07:33:39,Ricky.Welch@outlookx.com,Ricky,Welch,2.0,3.0,Male,2020-03-12T14:51:40,Ashburn,Virginia,Item Detail Page,2020-03-31T18:09:42,2020-03-31T17:27:31,
2020-03-12T00:54:40,Anna.Jacobs@gmailx.com,Anna,Jacobs,1.0,3.0,Male,2020-03-17T23:04:35,,,Account Created,,2020-03-17T23:01:53,2020-03-12T13:27:47
2020-03-15T00:37:43,Irene.Gibson@yahoox.com,Irene,Gibson,,,,,Bissendorf,Lower Saxony,Search,,,
2020-03-10T16:47:11,Martin.Garrett@yahoox.com,Martin,Garrett,4.0,6.0,Male,2020-03-12T21:08:24,,,Item Detail Page,2020-03-29T15:09:35,2020-03-31T23:31:16,2020-03-29T14:40:36
2020-03-14T10:16:14,Evelyn.Peters@yahoox.com,Evelyn,Peters,3.0,3.0,Female,2020-03-16T22:58:05,Raleigh,North Carolina,Item Detail Page,2020-03-17T17:06:03,2020-03-31T23:06:57,2020-03-31T23:18:00
2020-03-06T06:25:28,Matthew.Banks@outlookx.com,Matthew,Banks,2.0,8.0,Female,2020-03-07T10:06:36,Etobicoke,Ontario,Item Detail Page,2020-03-29T22:59:33,2020-03-29T22:32:31,2020-03-31T15:29:47
2020-03-10T16:54:19,Rosa.Mitchell@yahoox.com,Rosa,Mitchell,,3.0,Female,2020-03-19T09:00:27,Winona,Minnesota,Item Detail Page,2020-03-29T11:46:16,,2020-03-29T11:11:36
2020-03-03T13:20:54,Curtis.Perez@comcastx.com,Hugibert,Demoge,3.0,3.0,Female,2020-03-07T08:22:05,,,Item Detail Page,2020-03-31T16:15:15,2020-03-31T15:30:26,2020-03-31T15:36:45
2020-03-09T00:41:01,Jose.Gordon@gmailx.com,Jose,Gordon,4.0,3.0,Female,2020-03-31T09:04:51,,,Abandon Cart,2020-03-29T16:27:00,2020-03-29T15:38:43,2020-03-29T15:50:15
2020-03-06T12:14:53,Paul.Thomas@aolx.com,Paul,Thomas,4.0,3.0,Female,2020-03-19T13:08:19,,,Search,2020-03-29T15:24:46,2020-03-31T23:12:53,2020-03-29T14:52:23
2020-03-10T09:52:18,Annie.Flores@outlookx.com,Annie,Flores,3.0,5.0,Female,2020-03-13T13:43:59,Hampton,Virginia,Search,2020-03-29T21:51:18,2020-03-31T22:25:09,2020-03-31T22:31:15
2020-03-12T07:57:38,Chris.Hoffman@yahoox.com,Chris,Hoffman,2.0,4.0,Male,2020-03-12T21:22:45,Changsha,Hunan,Item Detail Page,2020-03-31T20:59:44,2020-03-17T17:56:47,2020-03-31T20:45:20
2020-03-09T20:42:44,Doris.Gray@outlookx.com,Doris,Gray,1.0,4.0,Female,2020-03-19T22:07:08,,,Item Detail Page,2020-03-12T22:42:17,2020-03-31T22:13:38,2020-03-19T22:21:26
2020-03-10T08:13:06,Louis.Sims@hotmailx.com,Louis,Sims,2.0,5.0,Female,2020-03-19T15:04:13,Sint-Agatha-Berchem,Brussels Capital,Search Results,2020-03-29T11:18:56,2020-04-01T00:00:30,2020-03-31T23:46:01
2020-03-10T21:33:05,Cindy.Cook@outlookx.com,Cindy,Cook,4.0,4.0,Female,2020-03-19T15:38:11,Moscow,Moscow,Account Created,2020-03-29T13:18:31,2020-03-31T22:51:00,2020-03-29T12:53:29
2020-03-07T14:52:56,Ryan.Flores@yahoox.com,Ryan,Flores,4.0,6.0,Female,2020-03-07T10:32:08,,,Add To Cart,2020-03-19T15:47:40,2020-03-29T12:27:32,2020-03-29T12:29:29
2020-03-11T23:13:47,Nancy.Perry@outlookx.com,Nancy,Perry,1.0,6.0,Male,2020-03-13T21:48:01,Ansan-si,Gyeonggi-do,Item Detail Page,2020-03-17T23:14:40,2020-03-31T09:16:11,
2020-03-14T16:15:41,Donald.Rose@aolx.com,Donald,Rose,1.0,4.0,Male,2020-03-16T11:43:38,,,Review Payment,2020-03-13T16:10:41,2020-03-31T23:40:34,2020-03-16T11:57:29
2020-03-09T19:55:10,Jonathan.Ellis@outlookx.com,Jonathan,Ellis,2.0,3.0,Male,2020-03-12T21:07:22,,,Search Results,2020-03-29T20:03:41,2020-03-31T23:56:58,2020-03-19T10:53:36
2020-03-09T21:41:12,Earl.Miller@gmailx.com,Earl,Miller,2.0,2.0,Female,2020-03-12T12:19:41,,,Landing Page Loaded,2020-03-19T08:51:20,,2020-04-01T00:00:23
2020-03-03T15:26:42,Harry.Larson@hotmailx.com,Davin,Wolfendale,3.0,4.0,Female,2020-03-19T15:37:56,,,Search,2020-03-29T13:17:31,2020-03-29T12:42:51,2020-03-31T23:49:50
2020-03-07T14:36:09,Lee.Lawrence@outlookx.com,Lee,Lawrence,5.0,4.0,Male,2020-03-07T17:16:09,,,Abandon Cart,2020-03-31T14:43:44,2020-03-29T12:22:39,2020-03-31T14:25:13
2020-03-15T18:36:24,Todd.Pearson@comcastx.com,Todd,Pearson,2.0,2.0,Female,2020-03-16T15:44:20,Lorca,Murcia,Item Detail Page,2020-04-01T00:18:20,,2020-03-31T23:54:44
2020-03-09T21:22:30,Robert.Hanson@comcastx.com,Robert,Hanson,3.0,5.0,Male,2020-03-12T14:40:06,,,Account Created,2020-03-19T16:47:51,2020-03-31T23:16:53,2020-03-19T16:27:09
2020-03-14T08:08:25,Jane.Watson@comcastx.com,Jane,Watson,4.0,6.0,Female,2020-03-13T10:45:20,,,Complete Purchase,2020-03-31T23:41:20,2020-03-17T12:23:16,2020-03-16T21:12:25
2020-03-07T02:31:57,Antonio.Simpson@yahoox.com,Antonio,Simpson,5.0,6.0,Female,2020-03-07T13:37:19,Mumbai,Maharashtra,Landing Page Loaded,2020-03-29T20:36:05,2020-03-31T22:18:52,2020-03-31T22:26:15
2020-03-10T00:24:10,Gladys.Murphy@outlookx.com,Gladys,Murphy,6.0,5.0,Female,2020-03-12T13:48:09,,Beijing,Abandon Cart,2020-03-31T16:06:08,2020-03-31T15:27:52,2020-03-31T15:49:10
2020-03-07T05:01:38,Gerald.Henderson@hotmailx.com,Gerald,Henderson,4.0,5.0,Male,2020-03-07T12:30:55,,,Abandon Cart,2020-03-31T19:09:29,2020-03-31T18:25:21,2020-03-19T16:39:54
2020-03-10T13:28:42,Irene.Edwards@yahoox.com,Irene,Edwards,3.0,3.0,Female,2020-03-19T09:21:36,,,Item Detail Page,2020-03-31T22:42:47,2020-03-31T21:55:36,2020-03-31T22:17:17
2020-03-12T02:07:13,Rebecca.Collins@yahoox.com,Rebecca,Collins,4.0,2.0,Male,2020-03-12T10:53:18,,,Item Detail Page,2020-03-31T23:06:20,2020-03-13T19:17:01,2020-03-31T22:48:05
2020-03-10T19:09:54,Helen.Armstrong@aolx.com,Helen,Armstrong,4.0,6.0,Female,2020-03-12T09:38:53,,,Complete Purchase,2020-03-31T23:46:08,2020-03-31T23:02:16,2020-03-31T22:49:31
2020-03-07T08:34:04,Connie.Mcdonald@aolx.com,Connie,Mcdonald,2.0,,,,,,Search,2020-03-29T10:29:14,2020-03-31T23:19:36,2020-03-31T23:04:33
2020-03-09T19:29:23,Roger.Snyder@comcastx.com,Roger,Snyder,3.0,2.0,Female,2020-03-12T19:58:12,Dayton,Ohio,Landing Page Loaded,2020-03-19T16:37:12,2020-03-29T11:15:36,2020-03-29T11:33:20
2020-03-11T17:30:46,Paul.Ferguson@outlookx.com,Paul,Ferguson,6.0,7.0,Male,2020-03-12T08:56:56,Nagoya,Aichi,Abandon Cart,2020-03-31T14:50:05,2020-03-31T14:12:45,2020-03-31T14:09:33
2020-03-05T21:44:04,Vincent.Ross@aolx.com,Vincent,Ross,2.0,2.0,Male,2020-03-24T13:59:17,Changsha,Hunan,Item Detail Page,2020-03-31T23:53:46,2020-03-29T22:24:09,2020-03-29T22:30:30
2020-03-09T20:59:15,Sean.Kelley@aolx.com,Sean,Kelley,3.0,4.0,Female,2020-03-13T12:39:58,,,Search,2020-03-29T10:57:21,2020-03-19T13:39:19,2020-04-01T00:00:32
2020-03-10T20:37:03,Larry.Roberts@yahoox.com,Larry,Roberts,2.0,4.0,Female,2020-03-13T08:41:06,Weihai,Shandong,Complete Purchase,2020-04-01T00:01:19,2020-03-31T23:24:00,2020-03-31T23:22:03
2020-03-04T13:16:07,Rodney.Gibson@aolx.com,Licha,Mulqueen,3.0,2.0,Male,2020-03-24T13:49:24,,,Review Payment,2020-03-29T23:09:07,2020-03-31T23:09:51,2020-03-29T22:41:09
2020-03-10T10:13:19,Roy.Porter@hotmailx.com,Roy,Porter,4.0,3.0,Female,2020-03-13T12:25:42,,,Item Detail Page,2020-03-31T23:31:49,2020-03-31T23:00:52,2020-03-31T23:05:45
2020-03-04T05:14:29,Tammy.Vasquez@outlookx.com,Randi,Jarvie,3.0,5.0,Female,2020-03-24T16:39:59,,,Landing Page Loaded,2020-03-29T08:50:07,2020-03-24T16:21:27,2020-03-31T22:19:55
2020-03-07T14:52:56,Ryan.Flores@yahoox.com,Ryan,Flores,4.0,7.0,Female,2020-03-07T10:32:08,,,Browse,2020-03-19T15:47:40,2020-03-29T12:27:32,2020-03-29T12:29:29
2020-03-10T16:36:43,Marie.Kennedy@gmailx.com,Marie,Kennedy,3.0,3.0,Female,2020-03-12T12:38:44,,,Abandon Cart,2020-03-31T23:58:05,2020-03-12T12:30:47,2020-03-31T23:25:36
2020-03-09T15:28:47,Eugene.Harrison@yahoox.com,Eugene,Harrison,2.0,6.0,Male,2020-03-12T09:29:03,Wimbledon,Merton,Add To Cart,2020-03-13T09:47:49,2020-03-19T12:00:28,2020-03-29T08:45:21
2020-03-07T05:42:37,Albert.Kelly@aolx.com,Albert,Kelly,2.0,5.0,Female,2020-03-19T08:40:42,,,Browse,2020-03-29T22:30:26,2020-03-31T14:43:22,2020-03-19T08:31:09
2020-03-06T13:18:57,Christopher.Henry@yahoox.com,Christopher,Henry,3.0,2.0,Male,2020-03-24T23:30:04,,,Search Results,2020-03-29T16:27:47,2020-03-31T23:58:08,2020-03-19T14:35:35
2020-03-09T17:13:38,Shawn.Ford@hotmailx.com,Shawn,Ford,2.0,3.0,Male,2020-03-12T09:10:58,Cairo,Cairo Governorate,Item Detail Page,2020-03-31T23:31:30,,2020-03-31T23:17:50
2020-03-07T08:34:04,Connie.Mcdonald@aolx.com,Connie,Mcdonald,2.0,,,,,,Review Payment,2020-03-29T10:29:14,2020-03-31T23:19:36,2020-03-31T23:04:33
2020-03-11T09:53:11,Julie.Gray@comcastx.com,Julie,Gray,3.0,5.0,Male,2020-03-12T18:27:36,Molde,Møre og Romsdal,Browse,2020-03-29T22:55:18,2020-03-29T22:31:03,2020-03-29T22:28:55
2020-03-10T01:58:44,Vincent.Garrett@aolx.com,Vincent,Garrett,3.0,6.0,Male,2020-03-12T14:42:01,Nanjing,Jiangsu,Add To Cart,2020-03-29T21:55:48,2020-03-31T16:06:09,2020-03-19T17:30:12
2020-03-14T08:08:25,Jane.Watson@comcastx.com,Jane,Watson,3.0,6.0,Female,2020-03-13T10:45:20,,,Landing Page Loaded,2020-03-31T23:41:20,2020-03-17T12:23:16,2020-03-16T21:12:25
2020-03-12T16:24:26,Fred.Carroll@aolx.com,Fred,Carroll,4.0,4.0,Female,2020-03-12T20:08:20,Alexandria,Alexandria,Item Detail Page,2020-04-01T00:24:17,2020-03-31T23:56:51,2020-03-31T23:52:10
2020-03-07T18:02:58,Crystal.Bell@hotmailx.com,Crystal,Bell,3.0,3.0,Male,2020-03-12T11:44:37,Chongqing,Chongqing,Search,2020-03-19T10:05:38,2020-03-19T09:29:11,2020-03-31T14:32:15
2020-03-12T14:00:37,Stanley.Kelly@hotmailx.com,Stanley,Kelly,4.0,3.0,Male,2020-03-12T17:50:47,,,Abandon Cart,2020-03-31T19:19:21,2020-03-31T18:45:54,2020-03-31T18:51:45
2020-03-10T22:10:18,Cynthia.Lee@yahoox.com,Cynthia,Lee,2.0,4.0,Female,2020-03-29T17:41:29,,,Account Created,2020-03-29T18:21:24,2020-03-29T17:28:48,2020-03-13T11:04:15
2020-03-15T02:16:51,Kevin.Henry@comcastx.com,Kevin,Henry,1.0,1.0,Male,2020-03-16T21:51:26,,,Search Results,2020-03-17T10:05:24,2020-03-31T23:57:30,2020-04-01T00:02:55
2020-03-09T19:44:00,Timothy.Carroll@gmailx.com,Timothy,Carroll,2.0,2.0,Male,2020-03-13T14:56:00,Pisa,Province of Pisa,Item Detail Page,2020-03-31T18:39:30,2020-03-13T14:58:20,2020-03-31T18:25:17
2020-03-09T18:44:03,Bryan.Kelley@hotmailx.com,Bryan,Kelley,3.0,6.0,Male,2020-03-12T11:22:33,Columbia,Maryland,Share Item,2020-03-29T11:25:59,2020-03-29T10:36:00,2020-03-31T22:51:06
2020-03-11T10:13:28,Ashley.Bailey@yahoox.com,Ashley,Bailey,2.0,5.0,Female,2020-03-13T18:24:10,,,Abandon Cart,2020-03-29T22:47:59,2020-03-31T22:49:18,
2020-03-10T12:21:57,Jack.Romero@hotmailx.com,Jack,Romero,3.0,4.0,Male,2020-03-12T12:40:28,,,Search,2020-03-29T23:13:35,2020-03-29T22:34:59,2020-03-29T22:41:02
2020-03-06T12:28:56,Ruby.Ellis@gmailx.com,Ruby,Ellis,3.0,5.0,Female,2020-03-07T16:34:57,Pendleton,Indiana,Browse,2020-03-29T18:40:22,2020-03-31T22:58:52,2020-03-29T17:56:56
2020-03-10T18:56:42,Stanley.Stevens@outlookx.com,Stanley,Stevens,5.0,5.0,Female,2020-03-12T15:33:23,,,Search,2020-03-29T16:20:41,2020-03-29T15:52:36,2020-03-29T15:42:47
2020-03-10T01:25:11,Edna.Hughes@outlookx.com,Edna,Hughes,3.0,4.0,Male,2020-03-19T21:11:50,,,Add To Cart,2020-03-29T12:30:15,2020-03-29T11:39:45,2020-04-01T00:08:41
2020-03-11T00:11:03,Jesse.Hamilton@comcastx.com,Jesse,Hamilton,2.0,8.0,Male,2020-03-12T12:00:18,Belford Roxo,Rio de Janeiro,Review Payment,2020-03-29T23:46:41,2020-03-31T23:09:32,2020-03-16T14:43:49
2020-03-15T09:22:36,John.Kennedy@gmailx.com,John,Kennedy,2.0,2.0,Male,2020-03-16T12:47:17,Hjørring,North Denmark,Browse,2020-03-17T21:02:37,2020-03-17T20:24:08,2020-03-31T23:03:23
2020-03-09T20:59:15,Sean.Kelley@aolx.com,Sean,Kelley,3.0,4.0,Female,2020-03-13T12:39:58,,,Item Detail Page,2020-03-29T10:57:21,2020-03-19T13:39:19,2020-04-01T00:00:32
2020-03-09T11:11:54,Annie.Campbell@aolx.com,Annie,Campbell,3.0,2.0,Male,2020-03-19T18:17:48,Saskatoon,Saskatchewan,Add To Cart,2020-03-29T20:25:15,2020-03-31T22:26:46,2020-03-29T20:00:55
2020-03-12T21:11:39,Todd.Wagner@hotmailx.com,Todd,Wagner,2.0,4.0,Female,2020-03-13T12:58:22,,,Search Results,2020-03-18T00:09:06,2020-03-31T23:28:30,2020-03-17T23:35:57
2020-03-13T10:20:30,Melvin.Brooks@aolx.com,Melvin,Brooks,3.0,4.0,Male,2020-03-12T18:58:15,,,Search Results,2020-03-17T18:15:38,2020-04-01T00:00:46,2020-03-16T09:57:49
2020-03-14T06:14:54,Katherine.Cunningham@aolx.com,Katherine,Cunningham,2.0,4.0,Male,2020-03-13T09:02:32,St Petersburg,St.-Petersburg,Item Detail Page,2020-03-17T17:46:12,2020-03-31T22:59:58,2020-03-17T17:26:20
2020-03-15T13:11:17,Gary.Mccoy@hotmailx.com,Gary,Mccoy,3.0,1.0,Male,2020-03-17T12:17:50,Hengyang,Hunan,Abandon Cart,2020-03-31T20:50:25,2020-03-31T20:26:53,2020-03-16T17:56:00
2020-03-14T17:02:19,Joshua.Romero@outlookx.com,Joshua,Romero,1.0,1.0,Female,2020-03-13T21:09:19,,,Item Detail Page,2020-03-31T11:05:42,2020-03-31T10:45:36,2020-03-31T10:58:38
2020-03-07T05:03:51,Eric.Hansen@comcastx.com,Eric,Hansen,2.0,4.0,Male,2020-03-24T14:22:30,,,Abandon Cart,2020-03-31T19:17:42,2020-03-07T13:41:18,2020-03-31T18:42:53
2020-03-06T02:11:54,Mark.Murphy@hotmailx.com,Mark,Murphy,2.0,3.0,Male,2020-03-07T15:44:19,Pewaukee,Wisconsin,Abandon Cart,2020-03-31T13:20:25,2020-03-31T12:36:26,2020-03-24T22:37:37
2020-03-07T07:12:17,Wayne.Coleman@aolx.com,Wayne,Coleman,2.0,3.0,Female,2020-03-19T22:45:14,,,Complete Purchase,2020-03-31T23:03:42,2020-03-31T22:43:14,2020-03-29T12:16:48
2020-03-08T00:28:22,Christopher.Hernandez@aolx.com,Christopher,Hernandez,1.0,3.0,Female,2020-03-13T12:53:46,Usingen,Hesse,Item Detail Page,2020-03-19T15:01:12,2020-03-29T15:23:06,2020-03-31T23:48:42
2020-03-15T01:07:39,Norma.Cole@outlookx.com,Norma,Cole,1.0,,,,Shumen,Shumen,Abandon Cart,2020-03-31T22:05:45,2020-03-31T21:12:45,2020-03-31T21:25:34
2020-03-05T05:40:07,Heather.Lynch@outlookx.com,Dorise,D'Acth,3.0,5.0,Female,2020-03-19T11:25:48,Icheon-si,Gyeonggi-do,Complete Purchase,2020-04-01T00:32:58,2020-03-31T23:59:48,2020-04-01T00:06:15
2020-03-10T06:25:58,Margaret.Morris@yahoox.com,Margaret,Morris,,1.0,Female,2020-03-19T16:19:58,,,Share Item,2020-03-19T16:35:38,2020-03-29T20:33:01,2020-03-31T23:38:44
2020-03-05T05:40:07,Heather.Lynch@outlookx.com,Gregg,Oxe,4.0,5.0,Female,2020-03-19T11:25:48,Icheon-si,Gyeonggi-do,Item Detail Page,2020-04-01T00:32:58,2020-03-31T23:59:48,2020-04-01T00:06:15
2020-03-06T08:34:09,Heather.Cooper@gmailx.com,Heather,Cooper,2.0,3.0,Female,2020-03-19T19:39:14,,,Landing Page Loaded,2020-03-19T19:56:40,2020-03-31T22:41:02,2020-03-31T23:08:16
2020-03-10T08:08:01,Adam.Carr@hotmailx.com,Adam,Carr,4.0,7.0,Female,2020-03-12T09:29:31,Frankfurt am Main,Hesse,Item Detail Page,2020-03-31T22:32:02,2020-03-31T22:11:36,2020-03-29T11:07:46
2020-03-15T08:43:00,Larry.Carroll@gmailx.com,Larry,Carroll,1.0,2.0,Female,2020-03-16T23:17:20,,Texas,Abandon Cart,2020-03-17T13:38:36,2020-03-17T13:13:52,2020-03-17T13:23:47
2020-03-06T04:29:35,Jesse.Marshall@hotmailx.com,Jesse,Marshall,3.0,5.0,Female,2020-03-19T10:30:56,,,Landing Page Loaded,2020-03-29T19:27:55,2020-03-19T10:31:24,2020-03-29T19:15:16
2020-03-07T19:11:40,Nancy.Wallace@yahoox.com,Nancy,Wallace,2.0,3.0,Male,2020-03-13T20:05:55,Dix,Illinois,Landing Page Loaded,2020-03-29T14:29:58,2020-03-13T19:56:47,2020-03-31T22:13:08
2020-03-10T20:02:24,Christopher.Peterson@outlookx.com,Christopher,Peterson,2.0,2.0,Male,2020-03-12T17:56:54,,,Item Detail Page,2020-04-01T00:16:13,2020-03-19T19:43:53,2020-03-31T23:59:48
2020-03-10T11:01:22,Gloria.Owens@hotmailx.com,Gloria,Owens,3.0,6.0,Female,2020-03-12T17:31:44,,,Complete Purchase,2020-03-31T22:54:55,2020-03-16T09:39:55,2020-03-29T09:55:15
2020-03-12T12:33:37,Nicholas.Allen@outlookx.com,Nicholas,Allen,3.0,6.0,Male,2020-03-12T22:56:05,,,Landing Page Loaded,2020-03-17T16:06:37,2020-03-17T15:42:40,2020-03-13T13:35:24
2020-03-07T04:26:35,Tiffany.White@aolx.com,Tiffany,White,2.0,1.0,Female,2020-03-29T23:19:10,,,Item Detail Page,2020-03-29T23:52:52,2020-03-31T22:48:20,
2020-03-12T12:20:36,Willie.Sims@aolx.com,Willie,Sims,3.0,4.0,Male,2020-03-12T18:23:37,Pforzheim,Baden-Württemberg,Item Detail Page,2020-03-17T13:54:08,,2020-03-17T13:27:50
2020-03-09T14:51:25,Nicole.Armstrong@outlookx.com,Nicole,Armstrong,4.0,3.0,Female,2020-03-13T10:08:37,Vinh Long,Can Tho,Abandon Cart,2020-03-31T15:44:26,2020-03-31T15:09:49,2020-03-31T15:02:12
2020-03-10T16:42:15,Stephanie.Reynolds@outlookx.com,Stephanie,Reynolds,2.0,5.0,Female,2020-03-13T19:19:09,,,Landing Page Loaded,2020-03-29T09:15:52,2020-04-01T00:09:30,2020-04-01T00:02:18
2020-03-06T04:49:25,Sarah.Wheeler@yahoox.com,Sarah,Wheeler,3.0,6.0,Female,2020-03-07T18:20:52,,,Search,2020-03-29T10:30:11,2020-04-01T00:11:43,2020-04-01T00:09:40
2020-03-05T18:59:03,David.Burton@hotmailx.com,Dominique,Perrier,4.0,5.0,Male,2020-03-19T09:26:05,North Hollywood,California,Landing Page Loaded,2020-04-01T00:15:47,2020-03-31T23:45:18,2020-03-31T23:31:39
2020-03-06T09:13:05,Anne.Watson@aolx.com,Anne,Watson,1.0,,,,Mos,Lugo,Complete Purchase,2020-04-01T00:22:27,2020-03-31T23:57:39,2020-03-29T12:26:11
2020-03-09T21:36:27,Marie.Jacobs@yahoox.com,Marie,Jacobs,3.0,8.0,Female,2020-03-12T11:55:50,North Bergen,New Jersey,Account Created,2020-03-29T09:07:30,2020-03-29T08:30:48,2020-03-29T08:38:04
2020-03-11T13:27:34,Marcus.Burton@aolx.com,Marcus,Burton,,3.0,Male,2020-03-12T19:12:46,,,Review Payment,2020-03-29T11:27:24,,2020-03-31T15:26:48
